Name,Gender,Age,Salary,LocationId,Churned,AccountId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
Cattaneo,1,30,180593.45,5,0,A15665963SID,2,128393.29,1,1,1,0,0,0,0,0
Hunt,1,41,172363.41,1,0,A15612524SID,2,127841.52,1,1,0,0,1,0,0,0
Owens,0,24,91195.12,5,0,A15596962SID,4,137295.19,2,1,1,0,0,0,0,0
Steele,0,55,108987.25,2,1,A15744942SID,2,155828.22,1,0,1,1,0,0,0,0
Kennedy,1,39,44265.28,5,0,A15573278SID,6,119827.49379288737,2,1,0,0,0,0,0,0
Pan,0,25,116613.26,5,0,A15717056SID,7,144351.86,1,1,0,0,0,0,0,0
Alexander,1,35,148527.56,5,0,A15795881SID,8,106365.29,1,1,1,0,0,0,0,0
Bray,1,35,84239.46,2,0,A15758939SID,7,127801.88,1,0,1,1,0,0,0,0
Nnabuife,0,45,62002.04,4,0,A15792250SID,4,122793.96,1,1,1,0,0,0,1,0
Padovesi,1,38,46044.48,6,1,A15740406SID,10,113525.84,1,1,0,0,0,0,0,1
Bray,0,23,169669.33,4,1,A15768137SID,6,136100.69,2,0,0,0,0,0,1,0
Lucas,1,30,156346.84,5,0,A15569120SID,7,119827.49379288737,2,1,1,0,0,0,0,0
Tinline,1,30,157711.18,1,0,A15723721SID,4,140916.81,1,1,0,0,1,0,0,0
Esomchi,0,31,89087.4,6,0,A15777122SID,4,119827.49379288737,2,1,1,0,0,0,0,1
Liao,1,26,8742.36,5,0,A15742681SID,4,121365.39,1,1,1,0,0,0,0,0
Iroawuchi,0,36,117038.96,5,0,A15582090SID,4,119827.49379288737,1,1,0,0,0,0,0,0
Retana,0,35,164241.67,5,0,A15711254SID,7,119827.49379288737,2,1,0,0,0,0,0,0
Fang,1,47,137720.56,3,1,A15775067SID,3,93578.68,2,0,1,0,0,1,0,0
Ozioma,1,40,106.67,6,0,A15602851SID,9,119827.49379288737,1,1,0,0,0,0,0,1
Robson,0,33,1539.21,6,0,A15802857SID,8,115409.6,1,0,1,0,0,0,0,1
Bruno,0,33,59659.53,3,0,A15701175SID,8,90791.69,1,1,1,0,0,1,0,0
Price,0,62,173586.63,1,1,A15783019SID,9,123681.32,3,1,0,0,1,0,0,0
Swanson,0,44,126033.9,1,0,A15728912SID,6,92436.86,1,1,0,0,1,0,0,0
Chang,0,52,62808.93,5,1,A15585580SID,9,167194.36,1,1,1,0,0,0,0,0
Morgan,0,36,147007.33,3,0,A15583480SID,4,119827.49379288737,2,0,1,0,0,1,0,0
Nwebube,1,44,196261.64,4,0,A15620341SID,9,160838.13,2,1,0,0,0,0,1,0
Trevisan,1,43,44560.17,3,1,A15613886SID,1,119827.49379288737,1,1,0,0,0,1,0,0
Ositadimma,0,40,18917.95,5,0,A15792916SID,7,144470.77,1,1,1,0,0,0,0,0
Cunningham,0,38,4525.4,3,0,A15710408SID,3,119827.49379288737,2,1,1,0,0,1,0,0
Fields,0,68,93112.2,4,0,A15598695SID,9,130169.27,2,0,1,0,0,0,1,0
Johnston,1,35,9658.41,4,0,A15649354SID,4,119827.49379288737,2,1,1,0,0,0,1,0
Vasilyev,1,43,182627.25,3,1,A15737556SID,7,81076.8,2,1,1,0,0,1,0,0
Hooper,1,36,13177.4,5,0,A15671610SID,7,119827.49379288737,1,1,1,0,0,0,0,0
Colombo,0,57,43568.31,3,1,A15625092SID,3,101465.31,1,1,0,0,0,1,0,0
Tsao,1,48,117830.57,3,0,A15741032SID,5,119827.49379288737,1,0,1,0,0,1,0,0
Chikere,0,37,117396.25,1,0,A15750014SID,0,113865.23,2,1,1,0,1,0,0,0
Ballard,0,46,96929.24,2,1,A15784761SID,7,87603.35,3,0,1,1,0,0,0,0
Akhtar,1,36,36275.94,3,0,A15768359SID,4,120037.96,1,1,0,0,0,1,0,0
O'Loughlin,1,33,116706.0,4,0,A15805769SID,4,119827.49379288737,2,1,0,0,0,0,1,0
Davis,1,49,168080.53,6,1,A15719508SID,7,121205.15,4,1,1,0,0,0,0,1
Barry,1,47,25887.89,1,1,A15609011SID,8,75408.33,1,1,0,0,1,0,0,0
K'ung,1,40,122488.59,5,0,A15703106SID,5,119827.49379288737,2,1,1,0,0,0,0,0
Gorman,0,40,113171.61,4,1,A15626795SID,3,119827.49379288737,1,1,0,0,0,0,1,0
John,0,35,100365.51,1,0,A15773731SID,5,119827.49379288737,2,0,0,0,1,0,0,0
Tsou,1,50,124151.37,1,0,A15756196SID,6,121818.84,2,0,1,0,1,0,0,0
Okonkwo,0,29,112664.24,5,0,A15687903SID,8,119827.49379288737,2,1,0,0,0,0,0,0
Esposito,1,34,183494.87,1,0,A15777599SID,6,141806.0,2,1,1,0,1,0,0,0
Boni,0,51,198810.65,2,1,A15754577SID,8,61354.14,1,1,0,1,0,0,0,0
Pratt,0,53,131259.6,2,1,A15584113SID,4,124954.94,1,0,1,1,0,0,0,0
Page,0,68,116471.14,1,1,A15669589SID,1,95039.12,1,0,1,0,1,0,0,0
Wilkinson,0,29,15336.4,2,0,A15632793SID,9,103417.74,1,1,1,1,0,0,0,0
Tseng,1,45,99593.28,4,0,A15711130SID,2,119827.49379288737,2,1,0,0,0,0,1,0
Clark,1,40,170514.21,3,0,A15615254SID,10,43028.77,1,1,0,0,0,1,0,0
Finch,0,44,34265.08,4,1,A15720583SID,0,119638.21,1,1,1,0,0,0,1,0
Shen,1,37,106977.53,2,1,A15780432SID,3,122689.51,2,0,0,1,0,0,0,0
Hou,1,44,164287.86,1,0,A15673223SID,10,119827.49379288737,2,0,0,0,1,0,0,0
Wall,1,37,25292.53,2,0,A15807989SID,8,73179.34,2,1,1,1,0,0,0,0
Manna,0,38,51820.87,6,1,A15761168SID,4,171913.87,1,1,0,0,0,0,0,1
Reyes,1,38,81452.29,2,0,A15651272SID,5,119827.49379288737,2,1,1,1,0,0,0,0
Jideofor,1,33,1354.25,5,0,A15812832SID,8,92659.2,2,1,0,0,0,0,0,0
Sal,0,34,71379.92,1,1,A15680517SID,7,137239.17,1,1,1,0,1,0,0,0
Iweobiegbunam,0,46,154137.33,6,0,A15750569SID,3,102955.14,2,1,0,0,0,0,0,1
Shao,0,61,64308.49,4,1,A15690743SID,8,65190.29,1,1,1,0,0,0,1,0
Heath,0,29,31613.35,2,0,A15627741SID,2,96863.52,2,1,1,1,0,0,0,0
Chidimma,1,34,27738.01,3,0,A15712121SID,5,154983.98,1,1,0,0,0,1,0,0
Murray,1,59,163570.25,2,0,A15805429SID,3,106819.65,1,0,1,1,0,0,0,0
Sullivan,1,38,193878.51,1,0,A15814923SID,7,128578.52,1,1,1,0,1,0,0,0
Wu,0,63,147545.65,5,0,A15589230SID,2,126473.33,1,0,1,0,0,0,0,0
Downie,0,38,195906.59,6,0,A15775490SID,5,110570.78,2,1,0,0,0,0,0,1
Chukwufumnanya,1,50,178458.86,6,0,A15749727SID,7,119827.49379288737,2,0,1,0,0,0,0,1
Allan,1,29,156125.72,5,0,A15619238SID,8,119827.49379288737,2,1,0,0,0,0,0,0
Findlay,0,33,11159.19,3,0,A15593468SID,3,119827.49379288737,2,1,1,0,0,1,0,0
Ch'eng,0,44,45738.94,6,0,A15718454SID,2,119827.49379288737,2,0,0,0,0,0,0,1
Miller,1,30,140650.19,2,0,A15789498SID,3,111099.79,2,0,0,1,0,0,0,0
Tsai,0,29,4733.94,5,0,A15744691SID,3,119827.49379288737,3,1,0,0,0,0,0,0
Graham,1,25,10579.72,3,0,A15708289SID,3,100913.57,1,0,0,0,0,1,0,0
Norton,1,26,179655.87,5,0,A15790412SID,8,119827.49379288737,2,1,1,0,0,0,0,0
Yegorov,1,42,77502.56,4,0,A15741416SID,2,16893.59,1,1,1,0,0,0,1,0
Holt,1,38,145759.93,3,0,A15598894SID,10,122267.85,1,0,0,0,0,1,0,0
Kao,1,32,56246.72,5,0,A15663294SID,1,125685.79,1,1,1,0,0,0,0,0
Ross,1,36,151335.24,3,0,A15572728SID,8,127397.34,1,1,0,0,0,1,0,0
Hsiao,1,38,179833.45,2,0,A15706729SID,0,105271.56,1,0,1,1,0,0,0,0
Allan,0,28,191627.85,6,0,A15674433SID,2,115265.14,1,0,0,0,0,0,0,1
Liang,1,36,173016.46,2,0,A15641170SID,4,119827.49379288737,1,0,0,1,0,0,0,0
Briggs,1,31,58469.75,1,0,A15806284SID,1,119827.49379288737,2,1,1,0,1,0,0,0
Cantrell,1,23,28038.28,1,0,A15690958SID,2,139542.82,1,0,1,0,1,0,0,0
Wang,0,46,159576.75,4,1,A15606386SID,3,111512.75,3,1,0,0,0,0,1,0
Aksenov,1,37,151280.96,1,0,A15682322SID,9,148466.93,2,0,1,0,1,0,0,0
Glennon,1,29,139953.94,6,0,A15579915SID,4,119827.49379288737,2,1,0,0,0,0,0,1
Yancy,0,35,105407.79,5,0,A15681928SID,4,108155.49,1,1,0,0,0,0,0,0
Mazzi,0,42,56865.62,1,0,A15734005SID,1,119827.49379288737,2,1,0,0,1,0,0,0
Liu,1,41,198072.16,2,0,A15650432SID,10,84622.13,1,1,1,1,0,0,0,0
Nucci,0,41,137791.18,1,0,A15592578SID,7,146997.64,2,0,0,0,1,0,0,0
Y?,0,47,103787.28,4,0,A15671243SID,9,119827.49379288737,2,1,0,0,0,0,1,0
Nucci,0,27,30912.89,4,0,A15775709SID,10,98590.25,1,1,0,0,0,0,1,0
Tang,0,26,78651.55,4,0,A15702631SID,2,119827.49379288737,2,1,1,0,0,0,1,0
Kao,0,45,123309.57,2,1,A15602282SID,8,134980.74,1,1,1,1,0,0,0,0
Chen,0,79,174118.93,1,0,A15717879SID,5,108078.56,1,1,1,0,1,0,0,0
Yao,0,29,85736.26,4,0,A15740878SID,9,119827.49379288737,2,0,1,0,0,0,1,0
Tsou,0,42,121138.77,4,0,A15794468SID,6,119827.49379288737,2,0,0,0,0,0,1,0
Barnes,1,35,84199.78,1,0,A15773277SID,5,106836.67,2,1,0,0,1,0,0,0
H?,1,29,181224.56,2,0,A15572657SID,8,102490.27,1,0,1,1,0,0,0,0
Cruz,1,34,141230.07,5,0,A15800295SID,9,112746.54,2,0,0,0,0,0,0,0
Smith,1,38,158111.71,4,0,A15672397SID,0,125487.89,1,0,0,0,0,0,1,0
Onuchukwu,1,25,130639.01,6,0,A15684921SID,8,142862.21,1,1,1,0,0,0,0,1
Bukowski,0,37,17040.82,1,0,A15720676SID,7,119827.49379288737,2,1,0,0,1,0,0,0
Simmons,1,34,25662.27,5,0,A15731829SID,10,119827.49379288737,2,1,0,0,0,0,0,0
Stewart,1,35,193360.69,3,0,A15732672SID,6,79388.33,1,1,1,0,0,1,0,0
Gow,1,37,121485.1,3,0,A15692406SID,5,119827.49379288737,2,1,1,0,0,1,0,0
Williams,1,29,162452.65,1,0,A15764405SID,10,119827.49379288737,2,1,1,0,1,0,0,0
Francis,0,31,141137.53,2,0,A15757537SID,6,107784.65,1,1,1,1,0,0,0,0
Calabresi,0,41,185541.2,3,1,A15793307SID,4,142880.28,3,0,0,0,0,1,0,0
Chimaobim,0,38,118383.18,2,0,A15660679SID,9,149571.94,1,1,0,1,0,0,0,0
Chikwendu,1,49,8214.41,1,0,A15666856SID,1,142767.39,1,1,1,0,1,0,0,0
Padovesi,1,49,46521.45,6,1,A15687372SID,8,121537.71,2,1,0,0,0,0,0,1
Henderson,1,50,10772.13,2,0,A15667289SID,2,119827.49379288737,2,0,0,1,0,0,0,0
Kharlamova,1,43,199290.68,4,1,A15624641SID,9,119827.49379288737,1,1,0,0,0,0,1,0
Onio,1,42,85983.54,1,1,A15734610SID,4,89838.71,3,1,0,0,1,0,0,0
Yeh,1,45,129870.93,3,0,A15631882SID,9,103399.87,1,0,0,0,0,1,0,0
Feng,0,30,63158.22,2,0,A15642709SID,9,119827.49379288737,2,0,0,1,0,0,0,0
Norman,1,43,171070.52,5,0,A15811026SID,5,136855.94,2,1,0,0,0,0,0,0
White,0,39,53222.15,6,1,A15596303SID,0,119827.49379288737,2,1,0,0,0,0,0,1
Manfrin,0,55,179834.45,2,1,A15787255SID,2,140891.46,3,1,1,1,0,0,0,0
Ritchie,1,37,114514.64,6,0,A15617166SID,0,119827.49379288737,1,1,0,0,0,0,0,1
Udegbulam,0,46,139162.15,6,0,A15742442SID,5,89364.91,1,0,1,0,0,0,0,1
Kao,0,29,50249.16,5,0,A15758692SID,7,146011.4,1,0,0,0,0,0,0,0
Diaz,1,20,113469.65,3,0,A15568238SID,8,119827.49379288737,2,1,1,0,0,1,0,0
Olisaemeka,1,29,147484.13,1,0,A15730353SID,9,145294.08,2,1,0,0,1,0,0,0
Ross-Watt,0,45,191448.96,1,1,A15731555SID,9,106000.12,1,0,0,0,1,0,0,0
Miller,0,26,119381.41,5,0,A15582404SID,5,119827.49379288737,2,1,0,0,0,0,0,0
Shubin,0,58,33277.31,6,0,A15721462SID,2,119827.49379288737,2,1,1,0,0,0,0,1
Nwankwo,1,20,73107.53,1,0,A15632899SID,9,104508.77,2,0,0,0,1,0,0,0
Cartwright,0,58,96590.39,5,1,A15808526SID,3,127539.3,1,1,1,0,0,0,0,0
Ngozichukwuka,1,44,6923.11,5,0,A15694349SID,7,119827.49379288737,1,0,1,0,0,0,0,0
Sadler,1,51,176403.33,1,1,A15718465SID,3,96891.46,1,1,0,0,1,0,0,0
Azuka,0,32,64349.6,1,0,A15682995SID,1,78535.25,1,1,0,0,1,0,0,0
Shen,0,37,116097.26,1,0,A15584776SID,9,112712.17,1,1,0,0,1,0,0,0
Whittaker,1,55,29861.13,4,0,A15777772SID,9,119618.42,1,1,1,0,0,0,1,0
Abazu,0,28,48426.98,4,0,A15576156SID,6,119827.49379288737,1,1,0,0,0,0,1,0
Murphy,0,33,32770.56,4,0,A15646756SID,8,74963.5,1,1,1,0,0,0,1,0
Ford,1,26,117060.2,5,0,A15742886SID,1,138023.79,2,0,1,0,0,0,0,0
Gratwick,0,28,136197.65,3,0,A15586135SID,4,119827.49379288737,1,1,1,0,0,1,0,0
Pai,0,47,27438.83,5,0,A15616152SID,1,185513.67,1,1,0,0,0,0,0,0
Lorenzo,1,60,192156.54,4,1,A15721460SID,8,185648.56,1,0,0,0,0,0,1,0
Brady,0,49,69409.37,5,1,A15727317SID,1,102286.6,3,1,0,0,0,0,0,0
Wong,1,38,58440.43,4,0,A15649536SID,4,128015.83,1,1,0,0,0,0,1,0
Douglas,1,31,192519.39,2,0,A15754929SID,10,39539.39,2,0,0,1,0,0,0,0
Kennedy,1,40,144874.67,6,0,A15572051SID,3,119827.49379288737,1,1,1,0,0,0,0,1
Chang,1,37,175373.46,4,0,A15668142SID,3,77608.46,2,1,1,0,0,0,1,0
Brown,1,26,440.2,2,0,A15701176SID,5,141462.13,1,1,0,1,0,0,0,0
Hsiung,0,35,76637.38,2,0,A15708422SID,0,119827.49379288737,2,0,0,1,0,0,0,0
MacDonald,1,27,49480.66,6,0,A15655632SID,2,131691.33,1,1,0,0,0,0,0,1
Davidson,1,29,10417.87,5,0,A15744606SID,8,93833.86,1,0,1,0,0,0,0,0
Milano,0,46,67976.57,5,0,A15612140SID,7,137933.39,1,1,1,0,0,0,0,0
Bovee,1,54,140929.98,2,1,A15656086SID,8,105770.14,1,0,1,1,0,0,0,0
Lewis,0,54,47139.06,2,0,A15655298SID,5,119827.49379288737,2,0,1,1,0,0,0,0
Dyer,0,38,126241.4,2,1,A15644796SID,8,119827.49379288737,2,0,1,1,0,0,0,0
Hsia,0,38,22614.19,5,0,A15726250SID,3,166328.65,2,0,1,0,0,0,0,0
Hicks,0,42,48498.19,3,0,A15764432SID,2,164307.77,1,1,0,0,0,1,0,0
Millar,1,38,103511.26,5,0,A15631721SID,9,163965.69,2,0,1,0,0,0,0,0
Fan,1,40,122073.48,4,0,A15707479SID,7,125608.72,1,1,0,0,0,0,1,0
Young,0,66,65535.56,3,0,A15579826SID,9,119827.49379288737,1,1,0,0,0,1,0,0
Kerr,1,37,160060.9,1,0,A15668104SID,6,118433.94,1,0,1,0,1,0,0,0
Frolova,0,55,155879.57,6,1,A15641604SID,10,98488.08,1,1,0,0,0,0,0,1
Vasilyev,1,40,194416.58,4,0,A15587240SID,4,119827.49379288737,2,0,1,0,0,0,1,0
Sabbatini,0,64,21630.21,6,0,A15680767SID,10,98362.35,2,1,1,0,0,0,0,1
Ifeanacho,0,51,157143.61,1,1,A15601594SID,6,144237.91,4,1,0,0,1,0,0,0
Capon,1,34,52796.31,5,0,A15589969SID,6,119827.49379288737,1,0,1,0,0,0,0,0
Chieloka,1,47,121798.52,3,1,A15703728SID,4,119827.49379288737,1,1,0,0,0,1,0,0
Hanson,0,29,41104.82,3,0,A15617790SID,4,105767.28,2,0,0,0,0,1,0,0
Ts'ao,1,32,10604.48,2,0,A15662500SID,9,119827.49379288737,2,1,0,1,0,0,0,0
Bradshaw,0,48,78563.66,5,0,A15778526SID,5,119827.49379288737,2,0,0,0,0,0,0,0
Nkemakolam,1,31,170821.43,1,1,A15670584SID,2,119827.49379288737,1,1,1,0,1,0,0,0
Clunie,0,25,113266.09,2,0,A15748069SID,3,134467.26,1,1,1,1,0,0,0,0
Cover,1,38,171768.76,2,0,A15680597SID,1,138515.02,1,1,1,1,0,0,0,0
Esposito,1,32,54416.18,6,0,A15628992SID,2,128647.98,2,0,0,0,0,0,0,1
Hodgson,0,38,130755.34,4,0,A15719624SID,9,121858.98,1,1,0,0,0,0,1,0
Harvey,1,70,141180.66,4,0,A15812767SID,3,119827.49379288737,2,1,1,0,0,0,1,0
Dobie,0,49,183421.76,2,0,A15689201SID,1,120108.56,1,0,1,1,0,0,0,0
Okwudilichukwu,0,37,132770.11,6,0,A15614716SID,0,196853.62,1,1,1,0,0,0,0,1
Dyer,0,35,24400.37,1,0,A15683618SID,3,121418.62,1,1,1,0,1,0,0,0
Chase,1,36,180318.6,4,0,A15799631SID,10,119827.49379288737,2,1,1,0,0,0,1,0
Baresi,0,29,111565.45,1,0,A15692259SID,9,119827.49379288737,2,1,0,0,1,0,0,0
Lo,0,42,2002.5,1,0,A15590966SID,4,97495.8,2,0,0,0,1,0,0,0
Tyler,0,42,82565.01,2,0,A15656426SID,3,119827.49379288737,2,0,0,1,0,0,0,0
Ts'ui,1,33,121789.3,6,0,A15675256SID,5,127343.4,1,0,1,0,0,0,0,1
Aparicio,0,50,193785.87,5,0,A15751185SID,0,158633.61,1,1,0,0,0,0,0,0
Macleod,1,55,64593.07,2,0,A15789582SID,9,119827.49379288737,1,1,0,1,0,0,0,0
Sal,0,69,196993.69,3,0,A15651103SID,9,183744.98,1,1,1,0,0,1,0,0
Yeh,1,44,175518.31,2,0,A15672299SID,6,119827.49379288737,2,1,1,1,0,0,0,0
Udegbunam,1,46,17268.02,1,0,A15772250SID,9,119827.49379288737,1,0,0,0,1,0,0,0
Alexandrov,1,31,60901.72,2,0,A15763922SID,7,79962.92,2,1,0,1,0,0,0,0
Ozioma,0,36,100750.03,5,0,A15633870SID,10,119827.49379288737,2,1,1,0,0,0,0,0
Atkins,1,36,195224.91,4,0,A15624323SID,4,119827.49379288737,2,1,1,0,0,0,1,0
Campos,1,33,3510.18,5,0,A15688612SID,7,140956.99,1,0,0,0,0,0,0,0
Wood,0,43,81250.79,2,0,A15694644SID,6,119827.49379288737,1,1,1,1,0,0,0,0
Kerr,1,29,91844.14,5,1,A15587174SID,7,119827.49379288737,2,1,1,0,0,0,0,0
Chienezie,1,30,80676.83,5,0,A15579559SID,8,145241.63,1,1,1,0,0,0,0,0
Tsou,1,31,129912.74,1,0,A15775430SID,7,138008.06,2,1,0,0,1,0,0,0
McKinnon,0,31,142029.17,2,0,A15623695SID,4,119827.49379288737,2,1,1,1,0,0,0,0
Nwachukwu,1,39,137651.6,2,0,A15760849SID,2,119827.49379288737,2,1,1,1,0,0,0,0
Nwebube,1,37,33877.29,5,0,A15813095SID,2,119827.49379288737,2,1,0,0,0,0,0,0
Burt,1,38,78744.39,3,0,A15705281SID,9,119827.49379288737,1,1,0,0,0,1,0,0
Ross,1,34,96734.46,5,0,A15812594SID,7,119827.49379288737,2,1,0,0,0,0,0,0
Lees,0,29,164756.81,6,0,A15626322SID,9,127570.93,2,1,0,0,0,0,0,1
Feetham,0,28,164394.65,1,0,A15723105SID,6,119827.49379288737,1,1,1,0,1,0,0,0
Chuang,0,27,162501.83,4,1,A15588449SID,5,107812.67,1,0,1,0,0,0,1,0
Aitken,1,22,10541.38,1,0,A15794849SID,7,91560.58,2,0,0,0,1,0,0,0
Chambers,1,34,59325.21,6,0,A15620000SID,6,121303.77,2,1,1,0,0,0,0,1
Coburn,1,43,178187.28,2,0,A15799720SID,8,161546.68,2,0,1,1,0,0,0,0
Ahmed,0,35,142626.49,2,0,A15711287SID,5,128415.45,1,1,0,1,0,0,0,0
Ogochukwu,0,31,181893.31,2,1,A15613102SID,2,57530.06,1,1,1,1,0,0,0,0
Soto,1,38,156858.2,1,0,A15621440SID,1,119827.49379288737,2,0,1,0,1,0,0,0
Obiajulu,0,28,33074.51,2,0,A15677146SID,4,142243.54,2,1,0,1,0,0,0,0
Yegorova,0,39,50072.94,6,1,A15801169SID,9,138341.51,1,1,0,0,0,0,0,1
Lucchese,1,32,111340.36,6,0,A15722425SID,9,119827.49379288737,2,1,0,0,0,0,0,1
Talbot,0,30,100496.84,3,1,A15682421SID,2,119827.49379288737,2,0,1,0,0,1,0,0
Lu,1,30,101371.05,1,0,A15691910SID,4,119827.49379288737,3,1,0,0,1,0,0,0
Arnold,1,41,180934.67,6,0,A15721779SID,5,146466.46,2,0,0,0,0,0,0,1
Nicholson,1,36,105152.17,3,0,A15579548SID,5,119827.49379288737,2,1,0,0,0,1,0,0
Chukwualuka,0,58,706.5,5,0,A15681075SID,1,119827.49379288737,1,1,1,0,0,0,0,0
Wallace,0,39,101168.9,2,0,A15607884SID,8,119827.49379288737,2,1,1,1,0,0,0,0
Pisano,0,29,6795.61,3,0,A15767757SID,9,120307.58,1,1,1,0,0,1,0,0
Kelly,1,27,196111.35,4,0,A15791550SID,4,87637.26,2,0,0,0,0,0,1,0
Brady,1,38,171960.76,1,0,A15658589SID,2,94652.04,1,1,1,0,1,0,0,0
Palmer,0,22,177497.4,3,0,A15670822SID,7,114415.84,1,1,1,0,0,1,0,0
Tan,0,71,147995.96,6,0,A15629744SID,8,119827.49379288737,2,0,1,0,0,0,0,1
L?,1,40,36209.1,6,0,A15660768SID,1,84315.02,1,0,0,0,0,0,0,1
Mordvinova,0,27,143614.01,4,0,A15726310SID,3,119827.49379288737,2,1,0,0,0,0,1,0
Corones,1,42,14828.54,2,0,A15641298SID,9,93955.83,2,1,0,1,0,0,0,0
Clements,1,36,154775.7,4,0,A15625675SID,1,67087.69,1,1,0,0,0,0,1,0
Morrice,0,22,70529.0,3,1,A15713354SID,6,101528.61,1,1,0,0,0,1,0,0
Hsiung,1,30,57896.27,2,0,A15633866SID,1,110824.52,1,1,1,1,0,0,0,0
Barrett,0,33,69759.91,3,0,A15704231SID,8,119827.49379288737,1,1,1,0,0,1,0,0
Kanayochukwu,1,28,89938.08,5,0,A15735400SID,8,179960.2,1,1,0,0,0,0,0,0
Tardent,1,38,89578.32,5,0,A15632826SID,3,134006.77,1,1,0,0,0,0,0,0
Bowhay,0,37,73464.88,4,0,A15751022SID,10,121532.17,2,1,1,0,0,0,1,0
Lei,0,38,138542.87,5,0,A15664737SID,7,119827.49379288737,2,1,1,0,0,0,0,0
Baker,0,38,161888.63,6,0,A15681126SID,2,119827.49379288737,1,1,1,0,0,0,0,1
Pisano,1,35,86937.2,2,0,A15738954SID,7,129717.3,2,0,0,1,0,0,0,0
Castillo,1,22,42241.54,6,0,A15662263SID,4,94762.16,2,1,1,0,0,0,0,1
Gibson,1,55,121207.66,1,1,A15621611SID,5,155196.17,1,0,1,0,1,0,0,0
Lindsay,1,29,102930.46,3,0,A15783752SID,4,129514.99,1,1,1,0,0,1,0,0
Macnamara,0,57,65121.63,6,1,A15709474SID,3,113386.36,2,1,1,0,0,0,0,1
Romano,1,24,78498.04,6,1,A15701280SID,3,119827.49379288737,1,0,1,0,0,0,0,1
Aksakova,1,43,104769.96,2,0,A15671104SID,3,172196.23,1,1,1,1,0,0,0,0
Farnsworth,1,28,96498.14,1,0,A15796434SID,5,97612.12,1,1,1,0,1,0,0,0
Giordano,1,20,38691.34,1,0,A15781505SID,4,104719.94,2,1,0,0,1,0,0,0
Arnold,0,38,164804.02,3,0,A15625819SID,7,119827.49379288737,1,1,0,0,0,1,0,0
Thompson,1,37,104152.65,5,1,A15753174SID,9,139592.98,3,1,0,0,0,0,0,0
Koch,0,29,88866.92,6,0,A15654067SID,4,119827.49379288737,2,1,0,0,0,0,0,1
Jones,0,22,129890.94,3,0,A15724719SID,7,139096.85,1,1,0,0,0,1,0,0
Otitodilinna,0,72,179258.67,4,0,A15624695SID,7,140301.72,1,0,1,0,0,0,1,0
Fleetwood-Smith,1,43,72051.44,4,0,A15718216SID,3,119827.49379288737,1,1,0,0,0,0,1,0
Chinonyelum,1,66,74580.8,4,0,A15586300SID,7,119827.49379288737,2,1,1,0,0,0,1,0
Montague,1,39,123995.15,4,0,A15783349SID,1,111233.09,1,1,1,0,0,0,1,0
Milani,1,23,38960.59,3,0,A15725767SID,3,119827.49379288737,2,1,0,0,0,1,0,0
Palermo,1,29,94951.27,1,0,A15791925SID,10,147737.63,1,0,1,0,1,0,0,0
Anderson,1,35,56642.97,5,0,A15793585SID,8,119827.49379288737,2,1,1,0,0,0,0,0
Crawford,1,40,50783.1,6,0,A15576641SID,5,125725.02,2,1,1,0,0,0,0,1
Lin,1,38,9149.96,3,1,A15749519SID,6,128289.7,3,1,0,0,0,1,0,0
Yewen,0,46,21006.1,2,1,A15684960SID,5,119827.49379288737,1,1,0,1,0,0,0,0
Simmons,0,49,33759.41,5,1,A15591286SID,4,88826.07,1,1,1,0,0,0,0,0
Mbadiwe,0,41,196622.28,2,1,A15668323SID,1,143443.61,1,1,0,1,0,0,0,0
Munro,0,68,176353.87,5,1,A15608528SID,9,119827.49379288737,4,1,1,0,0,0,0,0
Graham,1,29,176943.59,2,0,A15645184SID,2,119827.49379288737,2,1,0,1,0,0,0,0
Lombardo,1,26,177966.24,6,0,A15702566SID,8,149134.46,1,1,1,0,0,0,0,1
Kalinin,1,30,162198.32,5,0,A15660840SID,3,124119.54,1,1,0,0,0,0,0,0
Woodward,1,44,197643.24,5,0,A15750811SID,3,116822.7,1,0,0,0,0,0,0,0
Pirozzi,0,24,60420.07,4,0,A15733842SID,1,103219.47,1,1,0,0,0,0,1,0
Iweobiegbulam,1,41,70550.0,6,0,A15581526SID,1,119827.49379288737,2,0,0,0,0,0,0,1
Piazza,0,40,198798.44,3,1,A15662751SID,0,81954.6,1,1,1,0,0,1,0,0
Baranova,0,37,126310.39,4,1,A15684319SID,10,95196.26,1,1,0,0,0,0,1,0
Fan,1,43,64515.5,3,0,A15702190SID,5,119827.49379288737,2,1,1,0,0,1,0,0
Sun,1,38,158580.05,4,0,A15588517SID,7,119827.49379288737,2,1,1,0,0,0,1,0
Marino,0,32,129353.21,2,0,A15801863SID,2,136555.01,2,1,1,1,0,0,0,0
Donaldson,1,59,137273.97,5,0,A15584271SID,5,119827.49379288737,1,1,1,0,0,0,0,0
Burton,1,39,171575.54,6,0,A15700366SID,3,119452.03,1,1,1,0,0,0,0,1
Quinn,1,44,96528.0,5,1,A15804038SID,9,119827.49379288737,1,0,1,0,0,0,0,0
Sabbatini,0,24,64421.02,4,0,A15720820SID,9,69881.09,2,0,1,0,0,0,1,0
Brooks,1,39,158444.61,3,0,A15743759SID,5,119827.49379288737,2,1,1,0,0,1,0,0
